DR NUMBER,DATE REPORTED,DATE OCCURRED,TIME OCCURRED,AREA ID,AREA NAME,REPORTING DISTRICT,CRIME CODE,CRIME CODE DESCRIPTION,MO CODES,VICTIM AGE,VICTIM SEX,VICTIM DESCENT,PREMISE CODE,PREMISE DESCRIPTION,WEAPON USED CODE,WEAPON DESCRIPTION,STATUS CODE,STATUS DESCRIPTION,CRIME CODE 1,CRIME CODE 2,CRIME CODE 3,CRIME CODE 4,ADDRESS,CROSS STREET,LOCATION ,LATITUDE,LONGITUDE,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center
160123404,09/14/2016,09/14/2016,1730,01,Central,0166,210,ROBBERY,1218 0334 1402 0907 2004 0416 0417,30,M,B,101,STREET,207,OTHER KNIFE,AA,Adult Arrest,210,998,,,6TH                          ST,SAN JULIAN,"(34.0428, -118.2461)",34.0428, -118.2461,POINT (-118.2461 34.0428),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160123434,09/15/2016,09/15/2016,0600,01,Central,0155,220,ATTEMPTED ROBBERY,2004 1218,58,M,H,101,STREET,312,PIPE/METAL PIPE,IC,Invest Cont,220,,,,6TH                          ST,SAN PEDRO,"(34.0448, -118.2474)",34.0448, -118.2474,POINT (-118.2474 34.0448),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160123469,09/15/2016,09/15/2016,0800,01,Central,0166,624,BATTERY - SIMPLE ASSAULT,1218 0416,40,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH                          ST,SAN JULIAN,"(34.0428, -118.2461)",34.0428, -118.2461,POINT (-118.2461 34.0428),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160123520,09/16/2016,09/15/2016,0930,01,Central,0158,210,ROBBERY,1218 0416 0344,54,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,6TH                          ST,GLADYS,"(34.0403, -118.2421)",34.0403, -118.2421,POINT (-118.2421 34.0403),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160101244,09/17/2016,09/16/2016,0600,01,Central,0156,121,"RAPE, FORCIBLE",1415 0500 0522 0516 1218 2004,30,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,6TH                          ST,SAN PEDRO                    ST,"(34.0423, -118.2452)",34.0423, -118.2452,POINT (-118.2452 34.0423),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160123587,09/17/2016,09/17/2016,2045,01,Central,0156,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 2004 0416 1813 1243 0444 0429,25,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,500 S  SAN PEDRO                    ST,,"(34.0437, -118.2455)",34.0437, -118.2455,POINT (-118.2455 34.0437),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124790,10/05/2016,09/17/2016,1400,01,Central,0148,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1218 0385 1300 0344,48,F,B,101,STREET,,,IC,Invest Cont,420,,,,5TH                          ST,GLADYS,"(34.0421, -118.2405)",34.0421, -118.2405,POINT (-118.2405 34.0421),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160123632,09/18/2016,09/18/2016,2200,01,Central,0156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0429 0416 1218,47,M,W,101,STREET,302,BLUNT INSTRUMENT,IC,Invest Cont,230,,,,6TH,SAN JULIAN                   ST,"(34.0428, -118.2461)",34.0428, -118.2461,POINT (-118.2461 34.0428),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160123775,09/20/2016,09/19/2016,2300,01,Central,0157,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,29,M,H,102,SIDEWALK,,,IC,Invest Cont,440,,,,6TH                          ST,CROCKER,"(34.0417, -118.2443)",34.0417, -118.2443,POINT (-118.2443 34.0417),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160123831,09/20/2016,09/20/2016,1000,01,Central,0156,624,BATTERY - SIMPLE ASSAULT,0429 0400 1218 2004,33,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH                          ST,SAN JULIAN,"(34.0428, -118.2461)",34.0428, -118.2461,POINT (-118.2461 34.0428),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160123832,09/21/2016,09/21/2016,1328,01,Central,0148,624,BATTERY - SIMPLE ASSAULT,1218 0416,43,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5TH                          ST,SAN PEDRO,"(34.0442, -118.2439)",34.0442, -118.2439,POINT (-118.2439 34.0442),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160123960,09/23/2016,09/22/2016,1650,01,Central,0166,624,BATTERY - SIMPLE ASSAULT,0416 1218,57,F,W,517,,312,PIPE/METAL PIPE,IC,Invest Cont,624,,,,600 S  SAN PEDRO                    ST,,"(34.0421, -118.2469)",34.0421, -118.2469,POINT (-118.2469 34.0421),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160123958,09/23/2016,09/23/2016,0330,01,Central,0156,210,ROBBERY,0302 0305 0429 0408 0344 1218,19,M,B,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,,,,6TH                          ST,SAN PEDRO,"(34.0423, -118.2452)",34.0423, -118.2452,POINT (-118.2452 34.0423),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124236,09/27/2016,09/26/2016,0530,01,Central,0156,624,BATTERY - SIMPLE ASSAULT,0416 1218,48,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5TH                          ST,WALL                         ST,"(34.0449, -118.2458)",34.0449, -118.2458,POINT (-118.2458 34.0449),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124340,09/28/2016,09/27/2016,0830,01,Central,0146,210,ROBBERY,0446 0429 1218 1601 0344 0416,68,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5TH,WALL,"(34.0449, -118.2458)",34.0449, -118.2458,POINT (-118.2458 34.0449),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124331,09/28/2016,09/28/2016,0425,01,Central,0166,624,BATTERY - SIMPLE ASSAULT,1218 0416,58,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,600 S  SAN PEDRO                    ST,,"(34.0421, -118.2469)",34.0421, -118.2469,POINT (-118.2469 34.0421),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124354,09/28/2016,09/28/2016,2130,01,Central,0158,624,BATTERY - SIMPLE ASSAULT,0416 2004 1218,56,M,B,102,SIDEWALK,308,STICK,IC,Invest Cont,624,,,,7TH                          ST,GLADYS,"(34.0387, -118.2439)",34.0387, -118.2439,POINT (-118.2439 34.0387),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124570,10/01/2016,10/01/2016,0830,01,Central,0148,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1218 0344,25,F,B,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,930,,,,5TH                          ST,STANFORD,"(34.0421, -118.2405)",34.0421, -118.2405,POINT (-118.2405 34.0421),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124920,10/07/2016,10/01/2016,2200,01,Central,0157,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 2004,28,M,H,101,STREET,,,IC,Invest Cont,440,,,,6TH,SAN PEDRO                    ST,"(34.0417, -118.2443)",34.0417, -118.2443,POINT (-118.2443 34.0417),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124590,10/02/2016,10/02/2016,0800,01,Central,0156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0429 0416 0417,50,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,7TH                          ST,WALL,"(34.0437, -118.2455)",34.0437, -118.2455,POINT (-118.2455 34.0437),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124752,10/05/2016,10/05/2016,1100,01,Central,0166,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2000 1813 1814 0401 1218,58,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230,,,,500 E  7TH                          ST,,"(34.0421, -118.2469)",34.0421, -118.2469,POINT (-118.2469 34.0421),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124792,10/06/2016,10/06/2016,0030,01,Central,0155,624,BATTERY - SIMPLE ASSAULT,0400 1218,33,F,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,6TH                          ST,MAPLE,"(34.0439, -118.2479)",34.0439, -118.2479,POINT (-118.2479 34.0439),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124974,10/09/2016,10/08/2016,1650,01,Central,0166,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0302 1218,57,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102,HAND GUN,IC,Invest Cont,230,,,,600    WALL                         ST,,"(34.0435, -118.2471)",34.0435, -118.2471,POINT (-118.2471 34.0435),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160124990,10/09/2016,10/09/2016,1100,01,Central,0148,901,VIOLATION OF RESTRAINING ORDER,1218 2004 1814,28,F,B,101,STREET,,,IC,Invest Cont,901,,,,5TH,STANFORD,"(34.0421, -118.2405)",34.0421, -118.2405,POINT (-118.2405 34.0421),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160125071,10/10/2016,10/10/2016,1145,01,Central,0166,624,BATTERY - SIMPLE ASSAULT,1218 0416 1206,47,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH,WALL,"(34.0428, -118.2461)",34.0428, -118.2461,POINT (-118.2461 34.0428),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160125232,10/13/2016,10/13/2016,1730,01,Central,0156,624,BATTERY - SIMPLE ASSAULT,0416 0305 1218,45,M,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,6TH                          ST,SAN PEDRO                    ST,"(34.0423, -118.2452)",34.0423, -118.2452,POINT (-118.2452 34.0423),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160125500,10/18/2016,10/18/2016,0200,01,Central,0158,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,67,F,B,102,SIDEWALK,,,IC,Invest Cont,440,,,,1300 E  7TH                          ST,,"(34.0395, -118.2405)",34.0395, -118.2405,POINT (-118.2405 34.0395),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160125707,10/20/2016,10/20/2016,1200,01,Central,0157,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 2004 1218 2000,36,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,500    TOWNE                        AV,,"(34.043, -118.242)",34.043, -118.242,POINT (-118.242 34.043),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160125819,10/22/2016,10/22/2016,1050,01,Central,0148,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416 0429 0913,35,F,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,5TH,GLADYS,"(34.0421, -118.2405)",34.0421, -118.2405,POINT (-118.2405 34.0421),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126133,10/27/2016,10/22/2016,1630,01,Central,0147,121,"RAPE, FORCIBLE",1218 2004 0500 0522 0527 0532,38,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,5TH                          ST,SAN PEDRO                    ST,"(34.0442, -118.2439)",34.0442, -118.2439,POINT (-118.2439 34.0442),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160125869,10/23/2016,10/23/2016,1625,01,Central,0166,350,"THEFT, PERSON",1218 0344 2004,27,M,A,102,SIDEWALK,,,IC,Invest Cont,350,,,,6TH,SAN JULIAN,"(34.0428, -118.2461)",34.0428, -118.2461,POINT (-118.2461 34.0428),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126084,10/25/2016,10/25/2016,1800,01,Central,0148,210,ROBBERY,0416 0344 1218,53,M,W,102,SIDEWALK,312,PIPE/METAL PIPE,IC,Invest Cont,210,,,,5TH                          ST,TOWNE,"(34.043, -118.242)",34.043, -118.242,POINT (-118.242 34.043),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126110,10/27/2016,10/26/2016,2000,01,Central,0166,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,47,F,B,517,,,,IC,Invest Cont,440,,,,600 S  SAN PEDRO                    ST,,"(34.0421, -118.2469)",34.0421, -118.2469,POINT (-118.2469 34.0421),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126212,10/28/2016,10/28/2016,2220,01,Central,0156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218,40,F,B,504,OTHER RESIDENCE,308,STICK,IC,Invest Cont,230,,,,5TH                          ST,WALL                         ST,"(34.0449, -118.2458)",34.0449, -118.2458,POINT (-118.2458 34.0449),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126336,10/29/2016,10/28/2016,2200,01,Central,0155,210,ROBBERY,0352 0342 0429 0344 1218 0417,36,M,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,6TH                          ST,FIGUEROA,"(34.0448, -118.2474)",34.0448, -118.2474,POINT (-118.2474 34.0448),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160101377,10/29/2016,10/29/2016,2030,01,Central,0155,210,ROBBERY,0344 0400 2004 1218,19,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,,,,6TH,SAN JULIAN                   ST,"(34.0448, -118.2474)",34.0448, -118.2474,POINT (-118.2474 34.0448),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126298,10/30/2016,10/30/2016,1215,01,Central,0157,624,BATTERY - SIMPLE ASSAULT,1218 0305 0416,41,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4TH,CROCKER,"(34.0416, -118.244)",34.0416, -118.244,POINT (-118.244 34.0416),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126517,11/02/2016,11/02/2016,1145,01,Central,0156,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,49,F,B,116,OTHER/OUTSIDE,,,IC,Invest Cont,440,,,,1900    TRANSIENT,,"(34.0437, -118.2455)",34.0437, -118.2455,POINT (-118.2455 34.0437),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126571,11/03/2016,11/03/2016,1040,01,Central,0147,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,52,M,B,517,,,,IC,Invest Cont,440,,,,5TH                          ST,WALL                         ST,"(34.0449, -118.2458)",34.0449, -118.2458,POINT (-118.2458 34.0449),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126669,11/05/2016,11/03/2016,0230,01,Central,0157,210,ROBBERY,0305 0344 0416 0429 1218,29,M,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,210,,,,500 S  SAN PEDRO                    ST,,"(34.0442, -118.2439)",34.0442, -118.2439,POINT (-118.2439 34.0442),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126656,11/04/2016,11/04/2016,1315,01,Central,0157,210,ROBBERY,1218 0337 0370 0416 0344 0417,51,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5TH,TOWNE,"(34.043, -118.242)",34.043, -118.242,POINT (-118.242 34.043),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126899,11/08/2016,11/08/2016,2140,01,Central,0155,624,BATTERY - SIMPLE ASSAULT,0416 1218 2004 0417 0429,39,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1900    TRANSIENT,,"(34.0448, -118.2474)",34.0448, -118.2474,POINT (-118.2474 34.0448),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126905,11/08/2016,11/08/2016,0725,01,Central,0156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0416 0334 0411,63,M,B,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,6TH                          ST,SAN JULIAN,"(34.0428, -118.2461)",34.0428, -118.2461,POINT (-118.2461 34.0428),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126936,11/09/2016,11/09/2016,1230,01,Central,0157,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1402 1218 2004 0319 0421 0448 0416 0429 1814,33,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,998,,,6TH,SAN PEDRO,"(34.0417, -118.2443)",34.0417, -118.2443,POINT (-118.2443 34.0417),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126945,11/09/2016,11/09/2016,1220,01,Central,0158,624,BATTERY - SIMPLE ASSAULT,0356 2004 1218 1202 0361 0443 0340,55,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,800 E  6TH                          ST,,"(34.0408, -118.2428)",34.0408, -118.2428,POINT (-118.2428 34.0408),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160126946,11/09/2016,11/09/2016,1230,01,Central,0157,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0361 0443 1238 1218 2004,71,F,W,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,930,,,,500 S  SAN PEDRO                    ST,,"(34.0442, -118.2439)",34.0442, -118.2439,POINT (-118.2439 34.0442),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160127069,11/11/2016,11/11/2016,0900,01,Central,0156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 2004,55,M,B,102,SIDEWALK,304,CLUB/BAT,IC,Invest Cont,230,,,,6TH                          ST,SAN JULIAN,"(34.0428, -118.2461)",34.0428, -118.2461,POINT (-118.2461 34.0428),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160127132,11/12/2016,11/11/2016,2300,01,Central,0155,210,ROBBERY,1218 2004 0344 0416,50,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5TH,MAPLE,"(34.0454, -118.2466)",34.0454, -118.2466,POINT (-118.2466 34.0454),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160127213,11/13/2016,11/13/2016,2030,01,Central,0156,624,BATTERY - SIMPLE ASSAULT,0344 1218,58,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 S  SAN PEDRO                    ST,,"(34.0437, -118.2455)",34.0437, -118.2455,POINT (-118.2455 34.0437),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160127264,11/15/2016,11/14/2016,1940,01,Central,0148,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1218 2004 0421 0319 0422 0334 1814,47,F,H,102,SIDEWALK,101,REVOLVER,AO,Adult Other,930,998,,,5TH,SAN PEDRO,"(34.0442, -118.2439)",34.0442, -118.2439,POINT (-118.2439 34.0442),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160127266,11/15/2016,11/14/2016,1940,01,Central,0148,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1218 2004 0421 0334,67,M,H,101,STREET,101,REVOLVER,AA,Adult Arrest,930,,,,5TH,SAN PEDRO,"(34.0442, -118.2439)",34.0442, -118.2439,POINT (-118.2439 34.0442),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160127504,11/18/2016,11/17/2016,2330,01,Central,0158,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 1238 1218,47,M,B,102,SIDEWALK,218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,230,,,,6TH                          ST,CERES,"(34.0394, -118.2405)",34.0394, -118.2405,POINT (-118.2405 34.0394),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160101433,11/18/2016,11/18/2016,0145,01,Central,0156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 1402 1238 0373 2005 0411,51,F,B,102,SIDEWALK,204,FOLDING KNIFE,AA,Adult Arrest,230,998,,,6TH,SAN PEDRO,"(34.0423, -118.2452)",34.0423, -118.2452,POINT (-118.2452 34.0423),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160127579,11/19/2016,11/19/2016,1000,01,Central,0157,624,BATTERY - SIMPLE ASSAULT,1218 1202 0416 0907,69,M,B,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5TH                          ST,SAN PEDRO,"(34.0442, -118.2439)",34.0442, -118.2439,POINT (-118.2439 34.0442),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160127780,11/23/2016,11/23/2016,1310,01,Central,0158,624,BATTERY - SIMPLE ASSAULT,1218 2004 1402 0416 0913 0411,42,F,B,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,998,,,6TH,GLADYS,"(34.0403, -118.2421)",34.0403, -118.2421,POINT (-118.2421 34.0403),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160127838,11/24/2016,11/24/2016,0830,01,Central,0157,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1218 0421 0400 1202,60,M,B,102,SIDEWALK,510,SCALDING LIQUID,IC,Invest Cont,930,,,,6TH                          ST,SAN PEDRO,"(34.0417, -118.2443)",34.0417, -118.2443,POINT (-118.2443 34.0417),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160127883,11/25/2016,11/25/2016,1245,01,Central,0155,624,BATTERY - SIMPLE ASSAULT,1218 0416 2003,52,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6TH,WALL,"(34.0435, -118.2471)",34.0435, -118.2471,POINT (-118.2471 34.0435),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160127927,11/27/2016,11/26/2016,2340,01,Central,0158,210,ROBBERY,1218 2004 0416 0344,57,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,900 E  7TH                          ST,,"(34.0395, -118.2405)",34.0395, -118.2405,POINT (-118.2405 34.0395),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
170109313,03/21/2017,12/01/2016,1200,01,Central,0155,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,36,F,B,726,POLICE FACILITY,,,IC,Invest Cont,440,,,,200 E  6TH                          ST,,"(34.0448, -118.2474)",34.0448, -118.2474,POINT (-118.2474 34.0448),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
160128267,12/02/2016,12/02/2016,1930,01,Central,0157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1206 1218 0416,36,M,H,101,STREET,312,PIPE/METAL PIPE,IC,Invest Cont,230,,,,500 S  SAN PEDRO                    ST,,"(34.0442, -118.2439)",34.0442, -118.2439,POINT (-118.2439 34.0442),691,206300,06037206300,2063.00,693,6637586.94434,13167.1657338,6487985.0,1837432.0
