DATE OCCURRED,Year,Quarter,Month,Week,Day,TIME OCCURRED,CRIME CODE,CRIME CODE DESCRIPTION,VICTIM AGE,VICTIM SEX,PREMISE CODE,PREMISE DESCRIPTION,WEAPON USED CODE,WEAPON DESCRIPTION,LATITUDE,LONGITUDE,CT10
1/7/2017,2017,1,1,1,7,1915,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,F,148,PUBLIC RESTROOM/OUTSIDE*,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,206300
1/7/2017,2017,1,1,1,7,1430,210,ROBBERY,23,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,206300
1/9/2017,2017,1,1,2,2,2110,624,BATTERY - SIMPLE ASSAULT,53,F,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0435,-118.2471,206300
1/9/2017,2017,1,1,2,2,2200,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",64,M,102,SIDEWALK,,,34.0435,-118.2471,206300
1/12/2017,2017,1,1,2,5,30,440,THEFT PLAIN - PETTY ($950 & UNDER),65,F,102,SIDEWALK,,,34.0423,-118.2452,206300
1/14/2017,2017,1,1,2,7,1900,624,BATTERY - SIMPLE ASSAULT,37,M,406,OTHER STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,206300
1/14/2017,2017,1,1,2,7,2200,626,INTIMATE PARTNER - SIMPLE ASSAULT,55,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0417,-118.2443,206300
1/15/2017,2017,1,1,3,1,2200,626,INTIMATE PARTNER - SIMPLE ASSAULT,42,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0408,-118.2428,206300
1/17/2017,2017,1,1,3,3,815,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,F,102,SIDEWALK,308,STICK,34.0423,-118.2452,206300
1/17/2017,2017,1,1,3,3,1900,220,ATTEMPTED ROBBERY,56,M,102,SIDEWALK,223,UNKNOWN TYPE CUTTING INSTRUMENT,34.0408,-118.2428,206300
1/19/2017,2017,1,1,3,5,400,121,"RAPE, FORCIBLE",55,F,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0428,-118.2461,206300
1/20/2017,2017,1,1,3,6,520,210,ROBBERY,62,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,206300
1/22/2017,2017,1,1,4,1,1130,624,BATTERY - SIMPLE ASSAULT,55,M,510,NURSING/CONVALESCENT/RETIREMENT HOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,206300
1/23/2017,2017,1,1,4,2,2200,440,THEFT PLAIN - PETTY ($950 & UNDER),44,M,102,SIDEWALK,,,34.0428,-118.2461,206300
1/24/2017,2017,1,1,4,3,1430,624,BATTERY - SIMPLE ASSAULT,49,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,206300
1/26/2017,2017,1,1,4,5,845,110,CRIMINAL HOMICIDE,50,M,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,34.0403,-118.2421,206300
1/27/2017,2017,1,1,4,6,1900,210,ROBBERY,50,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,206300
1/27/2017,2017,1,1,4,6,1945,210,ROBBERY,34,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,206300
1/28/2017,2017,1,1,4,7,1700,210,ROBBERY,64,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,206300
1/29/2017,2017,1,1,5,1,850,110,CRIMINAL HOMICIDE,42,M,102,SIDEWALK,102,HAND GUN,34.0442,-118.2439,206300
1/29/2017,2017,1,1,5,1,630,624,BATTERY - SIMPLE ASSAULT,50,M,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,206300
2/3/2017,2017,1,2,5,6,2030,860,BATTERY WITH SEXUAL CONTACT,57,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0416,-118.244,206300
2/4/2017,2017,1,2,5,7,2350,624,BATTERY - SIMPLE ASSAULT,39,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.043,-118.242,206300
2/5/2017,2017,1,2,6,1,125,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53,M,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.0423,-118.2452,206300
2/5/2017,2017,1,2,6,1,800,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,M,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,34.0421,-118.2469,206300
2/10/2017,2017,1,2,6,6,1540,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.0408,-118.2428,206300
2/10/2017,2017,1,2,6,6,45,624,BATTERY - SIMPLE ASSAULT,34,M,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.0435,-118.2471,206300
2/10/2017,2017,1,2,6,6,1530,626,INTIMATE PARTNER - SIMPLE ASSAULT,65,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0435,-118.2471,206300
2/12/2017,2017,1,2,7,1,317,110,CRIMINAL HOMICIDE,42,M,102,SIDEWALK,102,HAND GUN,34.0429,-118.2397,206300
2/13/2017,2017,1,2,7,2,135,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0421,-118.2469,206300
2/13/2017,2017,1,2,7,2,2300,624,BATTERY - SIMPLE ASSAULT,46,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0448,-118.2474,206300
2/13/2017,2017,1,2,7,2,200,210,ROBBERY,42,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,206300
2/15/2017,2017,1,2,7,4,800,354,THEFT OF IDENTITY,48,F,101,STREET,,,34.0423,-118.2452,206300
2/22/2017,2017,1,2,8,4,30,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,M,102,SIDEWALK,207,OTHER KNIFE,34.0449,-118.2458,206300
2/25/2017,2017,1,2,8,7,1800,440,THEFT PLAIN - PETTY ($950 & UNDER),54,F,116,OTHER/OUTSIDE,,,34.0421,-118.2469,206300
2/26/2017,2017,1,2,9,1,1230,626,INTIMATE PARTNER - SIMPLE ASSAULT,33,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.043,-118.242,206300
2/27/2017,2017,1,2,9,2,1245,440,THEFT PLAIN - PETTY ($950 & UNDER),58,M,517,,,,34.0437,-118.2455,206300
3/1/2017,2017,1,3,9,4,1640,624,BATTERY - SIMPLE ASSAULT,29,F,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,206300
3/3/2017,2017,1,3,9,6,1300,624,BATTERY - SIMPLE ASSAULT,,X,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0423,-118.2452,206300
3/3/2017,2017,1,3,9,6,445,626,INTIMATE PARTNER - SIMPLE ASSAULT,28,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0417,-118.2443,206300
3/6/2017,2017,1,3,10,2,815,624,BATTERY - SIMPLE ASSAULT,52,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.043,-118.242,206300
3/7/2017,2017,1,3,10,3,2300,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",64,M,102,SIDEWALK,207,OTHER KNIFE,34.0408,-118.2428,206300
3/10/2017,2017,1,3,10,6,2230,624,BATTERY - SIMPLE ASSAULT,46,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0423,-118.2452,206300
3/11/2017,2017,1,3,10,7,2300,121,"RAPE, FORCIBLE",25,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0428,-118.2461,206300
3/13/2017,2017,1,3,11,2,600,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,F,102,SIDEWALK,302,BLUNT INSTRUMENT,34.0423,-118.2452,206300
3/13/2017,2017,1,3,11,2,600,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,F,102,SIDEWALK,302,BLUNT INSTRUMENT,34.0423,-118.2452,206300
3/16/2017,2017,1,3,11,5,1049,110,CRIMINAL HOMICIDE,24,M,101,STREET,218,OTHER CUTTING INSTRUMENT,34.0428,-118.2461,206300
3/18/2017,2017,1,3,11,7,140,624,BATTERY - SIMPLE ASSAULT,46,M,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,206300
3/20/2017,2017,1,3,12,2,800,440,THEFT PLAIN - PETTY ($950 & UNDER),74,F,102,SIDEWALK,,,34.0421,-118.2469,206300
3/20/2017,2017,1,3,12,2,2230,624,BATTERY - SIMPLE ASSAULT,65,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0395,-118.2405,206300
3/26/2017,2017,1,3,13,1,20,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,M,101,STREET,308,STICK,34.0428,-118.2461,206300
3/26/2017,2017,1,3,13,1,2055,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,101,STREET,312,PIPE/METAL PIPE,34.0421,-118.2469,206300
3/27/2017,2017,1,3,13,2,500,761,BRANDISH WEAPON,49,M,101,STREET,207,OTHER KNIFE,34.0437,-118.2455,206300
3/27/2017,2017,1,3,13,2,600,440,THEFT PLAIN - PETTY ($950 & UNDER),29,M,709,PUBLIC RESTROOM(INDOORS-INSIDE),,,34.0417,-118.2443,206300
3/27/2017,2017,1,3,13,2,1100,440,THEFT PLAIN - PETTY ($950 & UNDER),46,M,102,SIDEWALK,,,34.0401,-118.2459,206300
3/27/2017,2017,1,3,13,2,100,480,BIKE - STOLEN,53,M,101,STREET,,,34.0421,-118.2405,206300
3/27/2017,2017,1,3,13,2,2300,440,THEFT PLAIN - PETTY ($950 & UNDER),49,F,517,,,,34.0437,-118.2455,206300
3/29/2017,2017,1,3,13,4,1245,624,BATTERY - SIMPLE ASSAULT,37,F,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,206300
3/30/2017,2017,1,3,13,5,230,624,BATTERY - SIMPLE ASSAULT,54,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0423,-118.2452,206300
3/30/2017,2017,1,3,13,5,1300,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",47,F,517,,,,34.0437,-118.2455,206300
3/30/2017,2017,1,3,13,5,1130,626,INTIMATE PARTNER - SIMPLE ASSAULT,33,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0412,-118.2474,206300
3/31/2017,2017,1,3,13,6,450,624,BATTERY - SIMPLE ASSAULT,50,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,206300
3/31/2017,2017,1,3,13,6,615,624,BATTERY - SIMPLE ASSAULT,50,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,206300
4/1/2017,2017,2,4,13,7,1945,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,F,102,SIDEWALK,102,HAND GUN,34.0403,-118.2421,206300
4/1/2017,2017,2,4,13,7,1500,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",50,M,101,STREET,218,OTHER CUTTING INSTRUMENT,34.0428,-118.2461,206300
4/1/2017,2017,2,4,13,7,1200,624,BATTERY - SIMPLE ASSAULT,40,F,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.0442,-118.2439,206300
4/2/2017,2017,2,4,14,1,100,624,BATTERY - SIMPLE ASSAULT,38,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,206300
4/4/2017,2017,2,4,14,3,1955,210,ROBBERY,34,M,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,34.0435,-118.2471,206300
4/5/2017,2017,2,4,14,4,2040,761,BRANDISH WEAPON,19,F,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,34.0435,-118.2471,206300
4/6/2017,2017,2,4,14,5,800,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,42,F,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0439,-118.2479,206300
4/7/2017,2017,2,4,14,6,1145,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,102,SIDEWALK,223,UNKNOWN TYPE CUTTING INSTRUMENT,34.0423,-118.2452,206300
4/9/2017,2017,2,4,15,1,905,624,BATTERY - SIMPLE ASSAULT,50,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0408,-118.2428,206300
4/10/2017,2017,2,4,15,2,300,626,INTIMATE PARTNER - SIMPLE ASSAULT,56,M,517,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,206300
4/11/2017,2017,2,4,15,3,2200,440,THEFT PLAIN - PETTY ($950 & UNDER),78,M,102,SIDEWALK,,,34.0421,-118.2469,206300
4/11/2017,2017,2,4,15,3,400,815,SEXUAL PENTRATION WITH A FOREIGN OBJECT,49,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0416,-118.244,206300
4/12/2017,2017,2,4,15,4,1,440,THEFT PLAIN - PETTY ($950 & UNDER),62,M,101,STREET,,,34.0408,-118.2428,206300
4/13/2017,2017,2,4,15,5,1130,626,INTIMATE PARTNER - SIMPLE ASSAULT,37,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0412,-118.2436,206300
4/15/2017,2017,2,4,15,7,1600,761,BRANDISH WEAPON,60,M,102,SIDEWALK,207,OTHER KNIFE,34.0437,-118.2455,206300
4/16/2017,2017,2,4,16,1,1035,210,ROBBERY,51,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0408,-118.2428,206300
4/16/2017,2017,2,4,16,1,1800,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",50,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0442,-118.2439,206300
4/20/2017,2017,2,4,16,5,1200,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",37,F,517,,,,34.0437,-118.2455,206300
4/21/2017,2017,2,4,16,6,1100,440,THEFT PLAIN - PETTY ($950 & UNDER),38,F,148,PUBLIC RESTROOM/OUTSIDE*,,,34.0417,-118.2443,206300
4/22/2017,2017,2,4,16,7,730,440,THEFT PLAIN - PETTY ($950 & UNDER),76,F,102,SIDEWALK,,,34.0437,-118.2455,206300
4/22/2017,2017,2,4,16,7,2300,440,THEFT PLAIN - PETTY ($950 & UNDER),46,F,517,,,,34.0437,-118.2455,206300
4/23/2017,2017,2,4,17,1,745,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,102,SIDEWALK,218,OTHER CUTTING INSTRUMENT,34.0423,-118.2452,206300
4/23/2017,2017,2,4,17,1,1015,624,BATTERY - SIMPLE ASSAULT,38,M,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0423,-118.2452,206300
4/24/2017,2017,2,4,17,2,2100,910,KIDNAPPING,49,F,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.043,-118.242,206300
4/25/2017,2017,2,4,17,3,1920,624,BATTERY - SIMPLE ASSAULT,60,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,206300
4/26/2017,2017,2,4,17,4,515,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,101,STREET,207,OTHER KNIFE,34.0437,-118.2455,206300
4/27/2017,2017,2,4,17,5,1300,440,THEFT PLAIN - PETTY ($950 & UNDER),37,F,102,SIDEWALK,,,34.0442,-118.2439,206300
4/28/2017,2017,2,4,17,6,630,440,THEFT PLAIN - PETTY ($950 & UNDER),45,F,101,STREET,,,34.0417,-118.2443,206300
5/1/2017,2017,2,5,18,2,900,440,THEFT PLAIN - PETTY ($950 & UNDER),47,M,101,STREET,,,34.0408,-118.2428,206300
5/2/2017,2017,2,5,18,3,2100,626,INTIMATE PARTNER - SIMPLE ASSAULT,29,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,206300
5/2/2017,2017,2,5,18,3,1320,210,ROBBERY,40,M,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0396,-118.2451,206300
5/3/2017,2017,2,5,18,4,715,354,THEFT OF IDENTITY,49,F,710,OTHER PREMISE,,,34.0428,-118.2461,206300
5/4/2017,2017,2,5,18,5,900,624,BATTERY - SIMPLE ASSAULT,31,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0417,-118.2443,206300
5/6/2017,2017,2,5,18,7,1715,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,206300
5/12/2017,2017,2,5,19,6,400,210,ROBBERY,49,M,101,STREET,312,PIPE/METAL PIPE,34.0408,-118.2428,206300
5/14/2017,2017,2,5,20,1,1710,440,THEFT PLAIN - PETTY ($950 & UNDER),67,F,710,OTHER PREMISE,,,34.0421,-118.2469,206300
5/18/2017,2017,2,5,20,5,2055,626,INTIMATE PARTNER - SIMPLE ASSAULT,53,F,102,SIDEWALK,308,STICK,34.0416,-118.244,206300
5/18/2017,2017,2,5,20,5,1300,440,THEFT PLAIN - PETTY ($950 & UNDER),53,M,517,,,,34.0423,-118.2452,206300
5/20/2017,2017,2,5,20,7,200,624,BATTERY - SIMPLE ASSAULT,40,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0435,-118.2471,206300
5/23/2017,2017,2,5,21,3,530,440,THEFT PLAIN - PETTY ($950 & UNDER),34,F,203,OTHER BUSINESS,,,34.0442,-118.2439,206300
5/24/2017,2017,2,5,21,4,350,210,ROBBERY,37,M,102,SIDEWALK,102,HAND GUN,34.0442,-118.2439,206300
5/24/2017,2017,2,5,21,4,1200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,101,STREET,308,STICK,34.0428,-118.2461,206300
5/25/2017,2017,2,5,21,5,2100,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,37,F,101,STREET,511,VERBAL THREAT,34.0423,-118.2452,206300
5/27/2017,2017,2,5,21,7,1320,440,THEFT PLAIN - PETTY ($950 & UNDER),44,F,517,,,,34.0437,-118.2455,206300
5/28/2017,2017,2,5,22,1,1350,440,THEFT PLAIN - PETTY ($950 & UNDER),36,M,517,,,,34.0437,-118.2455,206300
5/28/2017,2017,2,5,22,1,2100,121,"RAPE, FORCIBLE",34,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,206300
5/31/2017,2017,2,5,22,4,325,626,INTIMATE PARTNER - SIMPLE ASSAULT,36,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0428,-118.2461,206300
6/2/2017,2017,2,6,22,6,1445,624,BATTERY - SIMPLE ASSAULT,58,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0437,-118.2455,206300
6/2/2017,2017,2,6,22,6,2330,440,THEFT PLAIN - PETTY ($950 & UNDER),39,M,102,SIDEWALK,,,34.0394,-118.2405,206300
6/4/2017,2017,2,6,23,1,930,210,ROBBERY,47,M,102,SIDEWALK,207,OTHER KNIFE,34.0442,-118.2439,206300
6/4/2017,2017,2,6,23,1,1335,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,M,102,SIDEWALK,219,SCREWDRIVER,34.0387,-118.2439,206300
6/5/2017,2017,2,6,23,2,300,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,F,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,34.0417,-118.2443,206300
6/7/2017,2017,2,6,23,4,1215,624,BATTERY - SIMPLE ASSAULT,53,F,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,206300
6/10/2017,2017,2,6,23,7,1005,624,BATTERY - SIMPLE ASSAULT,55,M,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0417,-118.2398,206300
6/11/2017,2017,2,6,24,1,1158,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",52,M,101,STREET,207,OTHER KNIFE,34.0442,-118.2439,206300
6/13/2017,2017,2,6,24,3,1915,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,F,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,34.0412,-118.2436,206300
6/13/2017,2017,2,6,24,3,1600,210,ROBBERY,38,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0448,-118.2474,206300
6/14/2017,2017,2,6,24,4,900,440,THEFT PLAIN - PETTY ($950 & UNDER),48,F,517,,,,34.0437,-118.2455,206300
6/16/2017,2017,2,6,24,6,840,624,BATTERY - SIMPLE ASSAULT,46,F,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0421,-118.2469,206300
6/16/2017,2017,2,6,24,6,1745,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56,M,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0449,-118.2458,206300
6/19/2017,2017,2,6,25,2,540,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,47,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0417,-118.2443,206300
6/19/2017,2017,2,6,25,2,1120,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",63,M,102,SIDEWALK,312,PIPE/METAL PIPE,34.0412,-118.2436,206300
6/20/2017,2017,2,6,25,3,1415,480,BIKE - STOLEN,44,F,102,SIDEWALK,,,34.0454,-118.2466,206300
6/20/2017,2017,2,6,25,3,820,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,F,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,34.0442,-118.2439,206300
6/20/2017,2017,2,6,25,3,1900,440,THEFT PLAIN - PETTY ($950 & UNDER),25,M,203,OTHER BUSINESS,,,34.0437,-118.2455,206300
6/21/2017,2017,2,6,25,4,1430,626,INTIMATE PARTNER - SIMPLE ASSAULT,32,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,206300
6/21/2017,2017,2,6,25,4,1745,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,F,517,,312,PIPE/METAL PIPE,34.0421,-118.2469,206300
6/21/2017,2017,2,6,25,4,1655,121,"RAPE, FORCIBLE",28,F,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,34.0442,-118.2439,206300
6/22/2017,2017,2,6,25,5,1730,624,BATTERY - SIMPLE ASSAULT,41,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0439,-118.2479,206300
6/22/2017,2017,2,6,25,5,1820,440,THEFT PLAIN - PETTY ($950 & UNDER),57,M,116,OTHER/OUTSIDE,,,34.0421,-118.2469,206300
6/23/2017,2017,2,6,25,6,1340,624,BATTERY - SIMPLE ASSAULT,45,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0423,-118.2452,206300
6/23/2017,2017,2,6,25,6,1730,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,F,108,PARKING LOT,307,VEHICLE,34.0395,-118.2405,206300
6/23/2017,2017,2,6,25,6,1725,350,"THEFT, PERSON",47,M,102,SIDEWALK,,,34.0421,-118.2469,206300
6/24/2017,2017,2,6,25,7,1430,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",58,M,102,SIDEWALK,312,PIPE/METAL PIPE,34.0421,-118.2469,206300
6/26/2017,2017,2,6,26,2,2000,860,BATTERY WITH SEXUAL CONTACT,39,F,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439,206300
6/27/2017,2017,2,6,26,3,2310,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,F,102,SIDEWALK,312,PIPE/METAL PIPE,34.0421,-118.2469,206300
7/3/2017,2017,3,7,27,2,2000,210,ROBBERY,64,M,101,STREET,308,STICK,34.0403,-118.2421,206300
7/3/2017,2017,3,7,27,2,400,440,THEFT PLAIN - PETTY ($950 & UNDER),52,M,101,STREET,,,34.0428,-118.2461,206300
7/6/2017,2017,3,7,27,5,200,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,102,SIDEWALK,512,MACE/PEPPER SPRAY,34.0421,-118.2469,206300
7/6/2017,2017,3,7,27,5,2115,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,203,OTHER BUSINESS,212,BOTTLE,34.0449,-118.2458,206300
7/8/2017,2017,3,7,27,7,2205,210,ROBBERY,60,M,402,MARKET,,,34.0421,-118.2469,206300
7/11/2017,2017,3,7,28,3,1700,624,BATTERY - SIMPLE ASSAULT,52,M,517,,,,34.0421,-118.2469,206300
7/14/2017,2017,3,7,28,6,2215,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,102,SIDEWALK,312,PIPE/METAL PIPE,34.043,-118.242,206300
7/21/2017,2017,3,7,29,6,1233,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",58,M,102,SIDEWALK,312,PIPE/METAL PIPE,34.0396,-118.2451,206300
