LONGITUDE,LATITUDE,OBJECTID_left,SOURCE,EXT_ID,CAT1,CAT2,CAT3,ORG_NAME,NAME,ADDRLN1,ADDRLN2,CITY,STATE,HOURS,PHONES,EMAIL,URL,INFO1,INFO2,POST_ID,DESCRIPTION,ZIP,LINK,USE_TYPE,DATE_UPDATED,DIS_STATUS,POINT_X,POINT_Y,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID_right,Shape_STAr,Shape_STLe,X_Center,Y_Center
-118.278663055989568,33.990382967190868,97685305,211,,Social Services,Homeless Shelters and Services,,Homeless Outreach Program/Integrated Care System (HOPICS),Homeless Outreach Program/Integrated Care System (HOPICS),5715 S. Broadway,,Los Angeles,CA,"Monday through Friday, 8:00am to 4:30pm","Service/Intake (323) 948-0444,  Service/Intake (323) 948-0444,  FAX (323) 948-0443",,www.ssgmain.org/,,,56896,"The agency provides advocacy, child care, HIV/AIDS services, holiday assistance, interpreter and translator services, personal goods, services for non-profit organizations, services for older adults, substance abuse services, and youth services in Los Angeles County.",90037,http://egis3.lacounty.gov/lms/?p=56896,publish,2013-05-28T17:36:57.000Z,Active,6477197.62028739,1818997.62179582,POINT (-118.2786630559896 33.99038296719087),843,232800,06037232800,2328.00,845,4592288.1377,8716.85370939,6477643.0,1819731.0
-118.436976855695278,34.036755536813615,97685379,211,,Social Services,Homeless Shelters and Services,,,People Assisting the Homeless (PATH) -  West Los Angeles,2346 Cotner Ave.,,Los Angeles,CA,"Monday through Thursday, 8:30am to 4:00pm","West LA Job Center Service/Intake (310) 996-0034 Ext.108,  Service/Intake and Administration (310) 996-0034",,www.epath.org,,,57543,"The agency provides employment services, homeless support services and transitional shelter for homeless adults.  Services are provided from four locations.",90064,http://egis3.lacounty.gov/lms/?p=57543,publish,2013-05-29T15:00:17.000Z,,6429280.66329996,1836044.2120464,POINT (-118.4369768556953 34.03675553681362),1124,267800,06037267800,2678.00,1126,12390989.0723,14894.9688776,6431189.0,1837066.0
-118.273830255950273,34.067982446693918,97685393,211,,Social Services,Homeless Shelters and Services,,Homeless Health Care Los Angeles,Homeless Health Care Los Angeles,2330 Beverly Blvd.,,Los Angeles,CA,"Monday, Wednesday, 8:00am to 7:30pm; Tuesday, Thursday, Friday, 8:00am to 5:00pm","I and R/Needle Exchange/Drug Treatment/Training Service/Intake and Administration (213) 744-0724, Needle Exchange Service/Intake (213) 617-8408,  FAX (213) 746-2432, CASC/Drug and Mental Health Assessment Service/Intake (213) 342-3114
",,www.hhcla.org,,,2515,"The agency provides education services, substance abuse services for co-occuring disorders, and welfare-to-work support services for homeless people in downtown Los Angeles and for agencies that work with homeless individuals in Los Angeles County.",90057,http://egis3.lacounty.gov/lms/?p=2515,publish,2013-05-29T18:10:36.000Z,,6478739.54141614,1847233.48625572,POINT (-118.2738302559503 34.06798244669392),1641,208502,06037208502,2085.02,1643,2809795.97168,6779.01704749,6478633.0,1846532.0
-118.287766856412475,33.960212126804066,97685408,211,,Social Services,Homeless Shelters and Services,,City Of Refuge Rescue Ministry,City Of Refuge Rescue Ministry,823 W. Manchester Blvd.,,Los Angeles,CA,"Monday, Tuesday, Thursday 8:30am to 4:30pm; every other Friday, 8:30am to 3:30pm.  Wednesday by appointment only.","Service/Intake and Administration (323) 759-2544,  FAX (323) 759-2856, Case Manager - Mr. Johnson Service/Intake (323) 759-4209, Case Manager - Ms. Brown Service/Intake (323) 756-4229",,,,,58868,"The church provides emergency food, holiday assistance and personal goods for people who are in Los Angeles County, including people who are homeless and undocumented.",90044,http://egis3.lacounty.gov/lms/?p=58868,publish,2013-05-29T18:27:57.000Z,,6474406.5074313,1808025.6361939,POINT (-118.2877668564125 33.96021212680407),925,238320,06037238320,2383.20,927,5040659.62402,9679.32451596,6474894.0,1808732.0
-118.291734855708015,34.021822837150431,97685415,211,,Social Services,Homeless Shelters and Services,,,St. Mark's Evangelical Lutheran Church,3651 S. Vermont Ave.,,Los Angeles,CA,"Food intake hours are Tuesday and Thursday, 11:00am to 1:00pm.  Food distribution is on the fourth Saturday of each month at 11:00am.  The meal is served Monday through Friday, 11:00am to 1:00pm and the fourth Saturday of the month at 11:30am. ","FAX (323) 731-6104,  Service/Intake and Administration (323) 731-2157",,,,,58888,"The church provides emergency food and holiday assistance for people who live in Los Angeles County, including people who are homeless.",90007,http://egis3.lacounty.gov/lms/?p=58888,publish,2013-05-29T18:29:22.000Z,,6473268.30859222,1830450.42566182,POINT (-118.291734855708 34.02182283715043),710,222600,06037222600,2226.00,712,7017410.72266,10585.6178188,6472011.0,1830463.0
-118.291748956573031,34.031952067315842,97685424,211,,Social Services,Homeless Shelters and Services,,,St. Agnes Catholic Church,2625 S. Vermont Ave.,,Los Angeles,CA,"Monday, Tuesday, Thursday and Friday, 9:00am to 10:30am","Service/Intake (323) 731-2464 Ext.107,  FAX (323) 731-6186
",,,,,58884,"The church provides emergency food for people who live within parish boundaries which include parts of Los Angeles zip codes 90007, and small sections of 90018 and 90037. See service text for parish boundaries.",90007,http://egis3.lacounty.gov/lms/?p=58884,publish,2013-05-29T18:32:35.000Z,,6473274.73476046,1834136.65122898,POINT (-118.291748956573 34.03195206731584),707,221810,06037221810,2218.10,709,3275832.74316,7474.75466562,6473102.0,1833668.0
-118.096111156492697,33.982729367328588,97685861,211,,Social Services,Homeless Shelters and Services,,,Angel Step Inn Domestic Violence Emergency Shelter,9047 Washington Blvd,,Pico Rivera,CA,"Monday through Sunday, 24 hours per day. N/A ","Service/Intake (562) 949-5358,  FAX (323) 255-0012, 24-Hr. Hotline  323-780-HELP Service/Intake and Hotline (323) 780-4357, Shelter Admin. Administrative (323) 780-7285,  FAX (323) 780-7235,  FAX (562) 941-6106, 24-Hr. Hotline Service/Intake and Hotline (",,www.angelstepinn.org,,,70230,"The agency provides domestic violence services, residential treatment for substance abuse, shelter and welfare-to-work support services for people who live in Los Angeles County.",90660,http://egis3.lacounty.gov/lms/?p=70230,publish,2010-11-01T11:50:56.000Z,,6532532.92628323,1816109.15841265,POINT (-118.0961111564927 33.98272936732859),2160,500800,06037500800,5008.00,2162,20750935.7471,18519.9349944,6535468.0,1816546.0
-118.187983055796636,33.781661967279867,97685989,211,,Social Services,Homeless Shelters and Services,,,Long Beach Family Shelter For The Homeless,Long Beach Family Shelter,,Long Beach,CA,"Monday through Sunday, 24 hours per day. ","People w/ Disabilities -  Disabled Resources Center Service/Intake (562) 427-1000, Catholic Charities Administration (562) 591-1351, Long Beach Multi-Service Center Service/Intake (562) 733-1147,  Administrative (562) 388-7670",,,,,70297,"The agency provides shelter for people of all ages in the Long Beach area, including families with children and people who have physical disabilities.",90813,http://egis3.lacounty.gov/lms/?p=70297,publish,2010-11-01T11:50:56.000Z,,6504543.87694646,1742975.35225272,POINT (-118.1879830557966 33.78166196727987),9,576301,06037576301,5763.01,10,5905100.44043,9753.9730111,6504322.0,1741997.0
-118.264150056771157,34.042962967261538,97686056,211,,Social Services,Homeless Shelters and Services,,,Free Spirit: For Victims Of Domestic Violence,,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","24-Hour All Services Hotline Hotline/Talkline/Warmline (800) 548-2722, Free Spirit Shelter Hotline Hotline/Talkline/Warmline (323) 937-1312, Chicana Service Action Center Administrative (213) 629-5800,  Service/Intake and Administration (323) 937-1368",,,,,70341,The agency provides a battered women's shelter and welfare-to-work support services for women with children who are in Los Angeles County.,90015,http://egis3.lacounty.gov/lms/?p=70341,publish,2010-11-01T11:50:56.000Z,,6481647.30233289,1838120.59864165,POINT (-118.2641500567712 34.04296296726154),1240,207900,06037207900,2079.00,1242,9720577.0498,12841.3736708,6482848.0,1837233.0
-118.235978056582624,34.155704967036378,97686380,211,,Social Services,Homeless Shelters and Services,,,Ywca Glendale - Ywca Battered Women's Shelter - Sunrise Village,,,Glendale,CA,"Monday through Sunday, 24 hours per day. ",DV hotline (24 hrs.) Service/Intake/Hotline (Voice/TDD) (888) 999-7511,,www.glendaleywca.org,,,70619,"The agency provides domestic violence services, health services and shelter for battered women, and health services for women.",91206,http://egis3.lacounty.gov/lms/?p=70619,publish,2010-11-01T11:50:56.000Z,,6490278.18270889,1879128.18755805,POINT (-118.2359780565826 34.15570496703638),1529,301000,06037301000,3010.00,1531,22255336.6572,21085.7725679,6491677.0,1879544.0
-118.518513055728505,34.384352965837671,97686836,211,,Social Services,Homeless Shelters and Services,,,Domestic Violence Center Of Santa Clarita,,call for location,Newhall,CA,"Monday through Friday, 9:00am to 5:00pm. ","661-254-TEEN for Teen Hotline Hotline/Talkline/Warmline (661) 254-8336,  FAX (661) 259-1194,  Service/Intake and Administration (661) 259-8175, 24-Hours Service/Intake and Hotline (661) 259-4357",,www.domesticviolencecenterscv.org,,,70906,The agency provides a battered women's shelter and domestic violence services for people in Los Angeles County.,91321,http://egis3.lacounty.gov/lms/?p=70906,publish,2010-11-01T11:50:56.000Z,,6405230.58804063,1962657.11301956,POINT (-118.5185130557285 34.38435296583767),213,920332,06037920332,9203.32,214,45969387.3965,36354.7344396,6407204.0,1962140.0
-118.537488055738166,34.200494256116727,97687083,211,,Social Services,Homeless Shelters and Services,,,Zoe Christian Fellowship - Sfv Rescue Mission,7143 Baird Ave,,Reseda,CA,"Wednesday, 8:30am to 10:30am and 12:00pm to 1:00pm. ",Administrative (818) 785-4476,,www.sfvrescuemission.org,,,71064,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91335,http://egis3.lacounty.gov/lms/?p=71064,publish,2010-11-01T11:50:56.000Z,,6399147.94764689,1895778.53975597,POINT (-118.5374880557382 34.20049425611673),579,131020,06037131020,1310.20,580,15552365.3525,17611.1573255,6398402.0,1895385.0
-118.597132155881212,34.255807106467714,97687085,211,,Social Services,Homeless Shelters and Services,,,Chatsworth Foursquare Church - Sfv Rescue Mission,10210 Canoga Ave,,Chatsworth,CA,"Monday, 8:30am to 10:30am and 12:00pm to 1:00pm. ",Administrative (818) 785-4476,,www.sfvrescuemission.org,,,71065,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91311,http://egis3.lacounty.gov/lms/?p=71065,publish,2010-11-01T11:50:56.000Z,,6381232.90506497,1916009.3178639,POINT (-118.5971321558812 34.25580710646771),483,113321,06037113321,1133.21,484,11283485.6357,13666.2373598,6383000.0,1915188.0
-118.453568756133009,34.055083417116535,97687472,211,,Social Services,Homeless Shelters and Services,,,Salvation Army Haven Program - Bldg. 212,11301 Wilshire Blvd,Bldg. 212,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ","Administration (310) 478-3711 Ext.44353, Senior Program - Tamara Komashko Service/Intake (310) 478-3711 Ext.43014, Alpha Center Program - Vance Poletto Service/Intake (310) 478-3711 Ext.44360, Naomi House Program - Victoria Curtin Service/Intake (310) 478",,usw.salvationarmy.org,,,71366,"The agency provides employment services, housing services, residential treatment for substance abuse, and shelter for homeless veterans in Los Angeles County.",90073,http://egis3.lacounty.gov/lms/?p=71366,publish,2010-11-01T11:50:56.000Z,,6424283.99055055,1842736.28593256,POINT (-118.453568756133 34.05508341711653),427,701100,06037701100,7011.00,428,27239271.1514,28235.8709139,6423243.0,1843653.0
-118.453568756133009,34.055083417116535,97687476,211,,Social Services,Homeless Shelters and Services,,,Salvation Army Haven Program - Bldg. 207,11301 Wilshire Blvd,Bldg. 207,Los Angeles,CA,"Monday through Friday, 8:00am to 4:30pm. ",Exodus Lodge - Mary A. Holmes Service/Intake and Administration (310) 478-3711 Ext.42811,,usw.salvationarmy.org,,,71367,"The agency provides employment services, housing services, residential treatment for substance abuse, and shelter for homeless veterans in Los Angeles County.",90073,http://egis3.lacounty.gov/lms/?p=71367,publish,2010-11-01T11:50:56.000Z,,6424283.99055055,1842736.28593256,POINT (-118.453568756133 34.05508341711653),427,701100,06037701100,7011.00,428,27239271.1514,28235.8709139,6423243.0,1843653.0
-118.034253956433389,34.073065256655624,97687996,211,,Social Services,Homeless Shelters and Services,,,Year Round Shelter - California Hispanic Commission On Alcohol & Drug Abuse Inc.,11046 Vly Mall,,El Monte,CA,"Monday through Friday, 9:00am to 12:00 noon; and 1:00pm to 3:00pm. ",Service/Intake (626) 444-9000,,www.lahsa.org,,,71678,"The agency provides shelter, motel vouchers and transportation to homeless individuals and families.",91731,http://egis3.lacounty.gov/lms/?p=71678,publish,2010-11-01T11:50:56.000Z,,6551296.98849255,1848972.02838232,POINT (-118.0342539564334 34.07306525665562),1719,432700,06037432700,4327.00,1721,20165042.9404,22595.3813292,6551225.0,1850025.0
-118.378967455861826,34.204863986209176,97688105,211,,Social Services,Homeless Shelters and Services,,,San Pablo Lutheran Church - North Hollywood,7400 Tujunga Ave,,North Hollywood,CA,"Evening Meal: Thursday, 6:30pm to 7:30pm. ",No Telephone () -,,www.hopeofthevalley.org,,,71753,"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley.",91605,http://egis3.lacounty.gov/lms/?p=71753,publish,2010-11-01T11:50:56.000Z,,6447086.17099597,1897150.24370548,POINT (-118.3789674558618 34.20486398620918),1378,123010,06037123010,1230.10,1380,10933727.9531,13636.3942335,6448409.0,1896375.0
-118.384812255995143,34.165034186931742,97688108,211,,Social Services,Homeless Shelters and Services,,,St. David's Episcopal Church - North Hollywood,11605 Magnolia Blvd,,North Hollywood,CA,"Breakfast: Saturday, 8:00am to 9:00am ",No Telephone () -,,www.hopeofthevalley.org,,,71754,"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley.",91601,http://egis3.lacounty.gov/lms/?p=71754,publish,2010-11-01T11:50:56.000Z,,6445263.46237105,1882662.27891506,POINT (-118.3848122559951 34.16503418693174),1555,125200,06037125200,1252.00,1557,14032631.1836,15860.721795,6445697.0,1882613.0
-118.277966555735588,33.957360547216624,97688292,211,,Social Services,Homeless Shelters and Services,,,American Philanthropy Association - Don King Shelter,8770 S Broadway,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ",Single Women Only Service/Intake (323) 971-4432,,,,,71883,The agency provides emergency shelter for single women and men who live in Los Angeles County.,90003,http://egis3.lacounty.gov/lms/?p=71883,publish,2010-11-01T11:50:56.000Z,,6477375.52150638,1806979.5257533,POINT (-118.2779665557356 33.95736054721662),1104,240200,06037240200,2402.00,1106,8038861.77441,11289.1186901,6477924.0,1806497.0
-118.293448055721086,34.01348596730503,97688371,,,Social Services,Homeless Shelters and Services,,,Housing Coalition Education,1051 Laighton Avenue,,Los Angeles,CA,,,,,,,68596,,90037,http://egis3.lacounty.gov/lms/?p=68596,publish,2013-08-08T14:36:46.000Z,,6472740.3158818,1827417.9950469,POINT (-118.2934480557211 34.01348596730503),1036,231220,06037231220,2312.20,1038,10389165.3574,13177.4646445,6473972.0,1827808.0
-118.308685855415021,33.73837646765012,97688495,,,Social Services,Homeless Shelters and Services,,Family Source Center,Family Source Center,9219 S. Broadway Avenue,,Los Angeles,,,"(323) 777 - 3120
",,,,,68588,,90003,http://egis3.lacounty.gov/lms/?p=68588,publish,2013-08-19T16:09:06.000Z,,6467815.02520747,1727313.18639864,POINT (-118.308685855415 33.73837646765012),42,609900,06037609900,6099.00,43,5827822.68359,14086.5392212,6469794.0,1727973.0
-118.240169056158066,33.960764967394638,97688754,,,Social Services,Homeless Shelters and Services,,Immanuel Housing Inc. Immanuel House of Hope,Housing - Immanuel Housing Inc. Immanuel House of Hope,1800 E. 85th Street,,Los Angeles ,CA,,"(323) 256 - 6975
",,,,,68594,,90001,http://egis3.lacounty.gov/lms/?p=68594,publish,2013-09-13T09:45:24.000Z,,6488840.74956013,1808188.92228465,POINT (-118.2401690561581 33.96076496739464),962,535300,06037535300,5353.00,964,11630280.4844,16781.2400983,6490061.0,1808486.0
-118.317521556391824,34.037459916947412,97696645,211,,Social Services,Homeless Shelters and Services,,,1736 Family Crisis Center,2116 Arlington Ave,Suite 200,Los Angeles,CA,"Monday through Friday, 8:30am to 5:30pm.  Evenings and Saturdays by appointment.","24 Hrs-Crisis Hotline Service/Intake and Hotline (213) 222-1237, 24 Hrs-Youth Crisis/Shelter Hotline Service/Intake and Hotline (310) 379-3620, 24 Hrs-DV Shelter Hotline Service/Intake and Hotline (310) 370-5902, Community Service Center Service/Intake an",,www.1736fcc.org,,,786,"The agency provides case management, counseling services, domestic violence services, family support services for low income families, runaway services, emergency and transitional shelter for battered women and their children, shelter for runaway/homeless youth, and welfare-to-work support services.  Services are provided at two community service center locations in South Los Angeles and Torrance, an emergency youth shelter in Hermosa Beach, and four confidentially located domestic violence shelters.",90018,http://egis3.lacounty.gov/lms/?p=786,publish,2017-10-06T16:28:29.000Z,,6465472.37536523,1836164.72197598,POINT (-118.3175215563918 34.03745991694741),1098,221402,06037221402,2214.02,1100,5729749.37891,12853.6922662,6468037.0,1836516.0
-118.399235056327683,33.866841966965161,97696886,211,,Social Services,Homeless Shelters and Services,,,1736 Family Crisis Center - Emergency Youth Shelter,1736 Monterey Blvd.,,Hermosa Beach,CA,"Monday through Sunday, 24 hours per day. ",24 Hrs-Youth Crisis/Shelter Hotline Service/Intake and Hotline (310) 379-3620,,www.1736fcc.org,,,788,"The agency provides case management, counseling services, domestic violence services, family support services for low income families, runaway services, emergency and transitional shelter for battered women and their children, shelter for runaway/homeless youth, and welfare-to-work support services.",90254,http://egis3.lacounty.gov/lms/?p=788,publish,2017-10-16T15:14:21.000Z,,6440469.53527914,1774161.86993206,POINT (-118.3992350563277 33.86684196696516),626,621004,06037621004,6210.04,628,9434850.78223,15799.8636508,6439884.0,1775428.0
